Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI,MACD,Volatility
2019-01-21,108.54059863655064,110.42519097256897,105.65535107032926,108.1514464300041,56166557,98.67168546399213,,74.84103240175676,1.6394790121092768,0.025176323681207206
2019-01-22,112.03854713942773,113.12598460936749,107.96700167855441,111.2329104863057,100011841,99.23215950397913,,79.62654937149597,2.15100007361967,0.025464002253761185
2019-01-23,110.86898928574129,112.84539276083493,108.05645917564365,109.46124274950091,69858944,99.67075230732067,,72.46656693655667,2.4018448964583996,0.025912959053350084
2019-01-24,111.03867490816663,115.19868858223408,108.77548870568017,111.91290083906512,74566670,100.37755748653223,,79.10262929862827,2.7368649264475238,0.024951695212117517
2019-01-25,109.60611910520574,111.28487662024435,107.56246230087937,109.5051395035671,135173556,101.01683462416574,,75.98302830741628,2.797854901293803,0.025464840338380135
2019-01-26,107.1680439830309,109.554953650389,105.05694015440997,108.32963649866028,132236262,101.42719295784421,,73.25459619002245,2.7300041287943912,0.0248073757810355
2019-01-27,110.62372158643203,112.15643831977378,109.75098202515682,110.24384689026087,147996079,102.170929735442,,72.17974555000248,2.78092143248179,0.021748166127625614
2019-01-28,106.47308759705965,107.83963960813807,106.17673232165879,107.48648548980894,122644769,102.81468970590284,,68.46078200867447,2.5910461698395153,0.02269982189538444
2019-01-29,108.76162240744794,110.088033988809,105.99522017397281,107.3063480494316,137838717,103.31784917847422,,69.8455906645793,2.3997816618757355,0.022204354112059718
2019-01-30,104.90482258859633,108.58065553512274,102.8894015924764,105.68283825771223,79409114,103.82150720168616,,67.91365095693422,2.104700405606067,0.02212047349109219
2019-01-31,105.88073317829345,106.25405520873598,104.8598583575834,105.27159951665104,143603062,104.36749190300725,,61.470495371525374,1.8197710990362594,0.021809578442845198
2019-02-01,99.925550411678,102.6324895209922,97.88939929857497,99.77442130572959,59471217,104.64308859067596,,43.13289247602779,1.1714428117375775,0.02535837751310013
2019-02-02,96.38043970501992,98.11845831764474,93.17711932484137,96.3313550967099,56651634,104.59239300528125,,33.92938698098445,0.39620369614958406,0.025687158908771022
2019-02-03,93.22732732242741,98.92609299741396,92.30658647848149,95.03160062751407,134474388,104.5355998960952,,30.49104080087075,-0.31126870827976916,0.025722963546852006
2019-02-04,96.89542257833833,101.35105079094143,94.9516097156166,96.98652549103123,97383507,104.61595122604963,,31.37282090413045,-0.7146431926152985,0.026059170442840045
2019-02-05,95.75970324701817,98.52535506770597,93.22592094523016,96.7392541254508,70562361,104.72237411528688,,23.29366769622868,-1.0405374806534837,0.025985615047272856
2019-02-06,96.2599458799432,97.33298238743042,94.41416232738514,96.84494595724442,81029563,104.6084885878413,,25.232312888456235,-1.275554196174454,0.023599544536858676
2019-02-07,98.81011235839293,101.60811621790758,96.04609605498503,98.32139137944898,89704378,104.3447467226085,,22.255492711694473,-1.3328203253088304,0.02137283925403211
2019-02-08,99.37974742629919,100.44495105306255,94.93607644794018,96.66231869343089,60750929,103.89264583328698,,22.957205833415387,-1.4886253283925726,0.020904004541552477
2019-02-09,99.22777930522574,100.11866094070987,93.51868568094054,97.32957334104546,127938040,103.43028903642866,,26.33083541599548,-1.5425154400674899,0.020863642233273364
2019-02-10,96.33547650398859,97.86008285791198,92.20721406727603,95.81884030491423,149465505,102.81365873017417,,18.412818735179783,-1.6827835229548356,0.02050101262566107
2019-02-11,92.84889408142553,95.59446418764264,90.0962538095914,92.46350131667302,105624904,101.87518827169252,,17.942921476226616,-2.0312146843801884,0.01981130840127841
2019-02-12,91.43086781826615,92.6514671136526,89.40619890597635,91.78170172916282,129079720,100.99121122067564,,17.566822397044163,-2.333287610595832,0.019746321701871208
2019-02-13,92.02827833826964,96.13430542321619,90.82068042240165,93.02931345397293,101009511,100.04703185142102,,23.143185180838017,-2.446667908411854,0.019107134138232444
2019-02-14,94.24946629974006,95.10161003695453,91.74387740414413,93.80649155597254,107577508,99.2620994540413,,26.03780033006278,-2.447233250243883,0.019246082153305474
2019-02-15,93.43838235012606,95.69480661764791,92.02072830921249,93.88283056701489,68051813,98.53975915745903,,34.0789177464672,-2.413737945793983,0.019317932061718952
2019-02-16,100.5237668976707,102.06910354514336,96.24142118385411,98.76756109889035,87654089,97.9659448678905,,56.107571538788214,-1.9799168098955278,0.022831192481535544
2019-02-17,101.83976997141899,102.96260294611672,98.4249488960943,99.6933854195079,121324454,97.57628986437545,,61.910407027846574,-1.545365268967501,0.022556433285888536
2019-02-18,103.89127820854881,103.6047822728954,100.53166440687671,101.7508574313826,141644270,97.29851533347299,,62.108954587653955,-1.0267321904335063,0.023194937597866606
2019-02-19,105.69164754386046,107.68893067842612,105.1692339821918,106.3271441083785,61365964,97.33073062600631,99.98276818715361,69.97329062818844,-0.2509512004462522,0.025260354747157102
2019-02-20,103.33170608070732,105.97922821979567,100.9443569973968,103.838973462056,77002916,97.25909932327656,100.10097288052675,63.25416781788742,0.1646892307024359,0.025813860588623522
2019-02-21,100.65047815488263,102.9748962731854,101.81119153535495,101.8613970416461,102760390,97.36344811007238,100.13773222762836,56.58351222354135,0.3332835601685957,0.02324473838629787
2019-02-22,106.09721956708006,108.66154863905851,101.69885166641258,105.44882149189196,100332613,97.81932142983149,100.2329209238128,65.24707093036932,0.7432126858356867,0.022817948859079555
2019-02-23,103.09786035559348,105.28298181524315,102.55125173485847,103.95269602140984,103450642,98.26537619952627,100.35643889914432,61.17162500488748,0.9382078242112044,0.02284777309058288
2019-02-24,103.50828911481328,105.10245200441408,103.32608569063807,104.1120624820165,56653294,98.62165304907553,100.5042882137667,64.65687061862297,1.0927770219748254,0.022548193013389593
2019-02-25,105.4631248038079,109.22741496487158,104.39609326828233,106.3506944208652,121815704,99.10222506384625,100.6288527056822,75.55184826786235,1.377728975361208,0.022831883880020814
2019-02-26,107.67527376387909,110.59016451309733,107.29429414024199,108.23210720345153,89800393,99.6715831261566,100.88611262298511,78.9883664465016,1.7335635962171523,0.022983813696479474
2019-02-27,113.49560545941928,113.23799229225013,110.46940854424993,111.84187956741376,61855317,100.34760753555484,101.23072449272155,80.6031618408152,2.277395370619317,0.02371936113443685
2019-02-28,112.46650077337571,116.39487508799147,113.40343590355677,114.9331678414807,143045183,101.26114999295734,101.58452467759109,81.96128130323522,2.92157332539999,0.02347534363538466
2019-03-01,117.69784600204859,118.95591291567528,115.2614647293154,117.17195318089216,138190822,102.25326898494968,102.01577018533946,83.06905137636835,3.5698149688331284,0.023585696156673053
2019-03-02,114.92013710633435,116.82298099781018,115.64896132263152,115.72653575239778,64065470,103.24865375732386,102.44326279058284,76.68724805117256,3.922573767204227,0.02341737662670736
2019-03-03,119.76047381073501,119.59229621863372,114.99907500596966,117.41626108798422,141885654,104.49629174588942,102.9063382612954,77.23457526367547,4.2878951970589725,0.02092118898951423
2019-03-04,118.97279060387113,119.9434341488572,116.75802435809454,118.14480507699795,113471377,105.81444691328117,103.32232902674328,76.265173204903,4.582858433441501,0.020467184414246695
2019-03-05,114.57352316004416,115.95205769313009,115.53699684257266,115.59227415711705,137812397,106.94259494843838,103.71082525366093,65.87322680798762,4.559403296866435,0.021869815885540468
2019-03-06,117.91612292583424,120.11065107548703,116.42952093346716,118.52687225007075,134604993,108.17861398314328,104.1737727208235,74.7845162389291,4.721653906722992,0.022086144006811966
2019-03-07,119.6714144478321,123.6690460209186,116.39792183659354,120.24134531922789,110368713,109.49653972075393,104.68638370039393,81.29237307483805,4.930881226095934,0.021932874088443424
2019-03-08,121.58298347592624,121.5031533521232,120.17727122138737,120.43232548049008,61842585,110.57977793983392,105.1125770798806,78.84588204898319,5.053706276380424,0.019982786929045322
2019-03-09,121.76060876096778,121.4746534368242,118.26982136337438,120.06614135852125,121638902,111.59841573678459,105.44197533336893,82.43223827368995,5.063225768866602,0.020199920497874557
2019-03-10,117.92315657899029,119.36846491701615,115.6723424814901,117.76953906911967,73528831,112.39934981867142,105.6832793851541,75.31136044592347,4.8305767752058415,0.020990917489577564
2019-03-11,118.1253661406456,120.16086923300674,114.93916601103118,118.26858721623694,73032442,112.99642197406436,105.9171169439146,73.60973436391745,4.6328662648764265,0.019054844353255933
2019-03-12,120.34921046570757,119.92436263647612,118.3804226159083,119.30546545512823,86599263,113.76974657371798,106.1401973244171,72.69611893871237,4.507531754277679,0.017802740762867864
2019-03-13,117.77051674590008,118.9582077961899,114.73709332178153,117.74315548664167,134283742,114.56383449596777,106.27040222442382,63.203515985036034,4.233767438940816,0.01738745506369045
2019-03-14,120.6355195013013,121.97559153581766,118.90857811809897,120.16756358484072,52568137,115.29977160061522,106.4845286411306,62.07167573768688,4.163762541145843,0.01643802427639137
2019-03-15,118.29446153862196,120.69325489947299,115.26331922201314,118.07315749187465,91622257,116.00579467413846,106.60773377418678,52.092310264755845,3.8948903704030755,0.016668943229926774
2019-03-16,113.13869797497868,116.43126191479921,110.85073788020537,113.92695679178978,146218976,116.49653938962709,106.69617011995123,46.287520762454086,3.3100424989205663,0.01908530689212039
2019-03-17,117.46967402694041,118.3506586150035,114.51195621589504,116.10641097357518,108075641,116.98432521726258,106.85170560944954,47.35133589510905,2.987500950248233,0.018982418249922983
2019-03-18,114.80781942246338,117.64895292279017,114.64327118450865,115.39967889737096,63688411,117.34270380195855,106.95482224959174,44.44414547916184,2.6445088644671557,0.018861581076054946
2019-03-19,117.18541897543037,116.27666240165073,112.9405228883817,115.24761972674493,59372927,117.51299080992513,107.11004493433047,49.227382391129694,2.333540777120106,0.017506524143047146
2019-03-20,114.85277011665244,113.75410418358969,111.54498515118975,113.67258628109482,73503117,117.44996173190584,107.23736969896372,38.41169890100856,1.9379329048259422,0.016696430651331348
2019-03-21,110.75436161048657,111.14687772043902,109.74146896392001,110.56066075966002,65668883,117.11939711084422,107.3349261490027,28.335448312147122,1.3581439653278125,0.017041259954521278
2019-03-22,111.92734982963317,115.52531707546125,110.80789947347401,113.17113550910845,99749131,116.99162709867976,107.49291686885182,35.337870493055675,1.0962857117380196,0.01785454259833625
2019-03-23,113.56922463839393,114.36747189414663,109.96378199238397,111.89339754141461,69268640,116.71548392135128,107.73529639356553,34.08316585532772,0.7768781809742933,0.017603470661416775
2019-03-24,115.6306806598324,116.33635553221195,113.36956912655143,115.31530251771049,79007622,116.57400879338691,108.11497534198556,45.42095670403749,0.7903256172432407,0.01900817791879525
2019-03-25,117.92348783545881,120.70275415403066,114.93523919171415,117.02991889013195,136915669,116.64589103003763,108.5549417072379,47.78920884753202,0.9284330992945087,0.018678058701857556
2019-03-26,117.97733798145836,120.13929203521889,114.52447557168166,116.50040259669703,98151312,116.54456754736898,108.94521924935123,44.9011427405902,0.9838683052843606,0.01778030877586398
2019-03-27,113.30859507916847,115.56459386006958,112.98609638507534,114.42859779444329,137395133,116.25393017112974,109.29900612273106,44.08458519655889,0.8510181374866193,0.017793832261417872
2019-03-28,113.4273042649988,115.15587363908516,110.45941257134918,113.06367382100238,103114690,115.88549758815536,109.62338068000624,36.82356156181177,0.6284770240843613,0.01789382530753034
2019-03-29,110.36170140267159,113.8144510246351,109.7863877153795,110.73862755881204,121052728,115.41912189816989,109.8717254035935,36.51117483323681,0.2616839703088232,0.018319877967187703
2019-03-30,115.33234303099242,118.50412421184619,111.06433372017115,115.01285427798841,98346966,115.28128765861334,110.23873611528465,51.98769785472804,0.3119598079767485,0.020237398563542827
2019-03-31,115.89886351314692,117.66871551967768,114.70051707886608,115.44173673844806,128320706,115.13994513472389,110.60097938323268,48.700024974553926,0.38197527109677765,0.020230804211200656
2019-04-01,116.17857393218956,119.35866107550848,115.03657517656936,117.84214782354132,119735652,115.06677925314455,111.04144553360524,54.480186381287695,0.62380064300919,0.020709905652068566
2019-04-02,115.17936424918335,117.99173851828485,112.53902382662318,115.40744372552088,130453550,114.9499936650885,111.50032438178219,50.27051025611859,0.6120836760587736,0.021020499245480096
2019-04-03,115.95916308782908,118.3801245259358,114.17713721540159,115.86951398471489,144206681,114.73509118508221,111.98208062689324,53.8639874917461,0.632761301612021,0.020451986141662472
2019-04-04,117.0729127930003,122.04866948960803,117.51899756826575,118.32523786233205,112440920,114.74769520360508,112.48799911506043,63.97912435170705,0.8375167782856181,0.02070273081945065
2019-04-05,117.01986879557704,120.52482568959024,115.68567888971434,117.755216338466,108560420,114.93910818093889,112.9669736107103,58.90749601907771,0.9429475308035364,0.019013702047432114
2019-04-06,120.04208012191941,122.41676965268921,118.8791300740063,119.91744525630949,137611365,115.1296598950756,113.48766590449618,65.07368332623231,1.1871889231850616,0.01897764383998155
2019-04-07,118.53455205668678,119.81204664940014,116.16964663264127,117.84830943229795,127337136,115.25209142182196,113.86928087116434,55.01321217812056,1.2000429457846593,0.019381491691939687
2019-04-08,115.07466239930673,117.75905216163984,114.11071152206205,115.2213663430608,91192966,115.25077875263773,114.1798404896354,46.5453517023386,0.9869833863199489,0.020081230433080757
2019-04-09,115.381382012722,116.23843031703831,113.09822646775159,116.08016756721706,135074831,115.37115781694385,114.46642669235209,49.207251023183645,0.8772859873871397,0.019869003548721204
2019-04-10,114.41764345953949,117.68757046537793,113.4941692821829,115.42181469807196,146849135,115.61421551386448,114.64832010414595,51.97919216610117,0.7288469538361966,0.018787318437392175
2019-04-11,116.44865282337867,119.45176623235099,113.64844853802072,116.80592407661563,145592248,115.79595494223982,114.90765911643713,57.451517831454495,0.7146128027164451,0.018266720827005634
2019-04-12,112.1511253672368,113.34800333133191,110.99931474896414,112.95014821357472,147145717,115.84879247584783,115.1294341398757,54.15053585430824,0.38784460281193844,0.019673598275111184
2019-04-13,115.06999325927966,115.42277948068697,114.24359842405877,114.47467748451577,78732485,115.80676122418808,115.30995125972818,48.87371550672436,0.24898473979996538,0.01864999528900289
2019-04-14,120.02428449090412,119.88884027180146,117.6032730132977,119.77128533905439,135001339,115.94382954663422,115.62632304608107,57.52718471541491,0.5597445706276858,0.02114069549110113
2019-04-15,119.17177749791601,122.35702258780779,116.42863509501561,119.82203337619143,94257562,116.1099110856089,115.94052246396458,53.748398595537665,0.8008844191253104,0.021096997921695716
2019-04-16,120.2183427201939,122.81065970926477,118.11704974164023,119.9903176340111,98623002,116.3879970775873,116.2133149282275,59.490972210437675,0.9941045254966667,0.020598729894074554
2019-04-17,122.77988011114871,121.02837696444419,119.67912200779924,120.44941660328847,107296842,116.75728421670162,116.45766111622424,59.48598620107279,1.170772290236215,0.02031414516391075
2019-04-18,117.57783196435071,118.52149299664046,115.16302471952116,116.8254651817049,131984363,117.06162609784626,116.55733282851006,47.037028199815445,1.006819960011299,0.02100438502895436
2019-04-19,118.03241275969165,118.77707517692927,116.90521232756072,117.77775846108551,78644350,117.19987130700113,116.61422464090215,50.04387187193093,0.9428438792301108,0.01931548337300651
2019-04-20,115.38406492001474,117.21818556717928,111.72225613751198,114.66693897305359,65488016,117.16113141873139,116.5641243567454,40.14524301310862,0.6338672809684738,0.020273489107328513
2019-04-21,115.17582746899618,114.94348235493962,113.056152689095,113.91157977680598,82361087,116.96460301639463,116.52782523723354,42.22778903229574,0.324322734558109,0.019701803493136976
2019-04-22,114.97596820403629,117.60569633755533,115.49241871070807,116.49731887601345,95768196,117.01909677391924,116.50944639299414,52.52319412351363,0.2843417276025235,0.019868611043444392
2019-04-23,114.7007654847804,117.54331997346743,113.19310720701696,115.1268849638133,92694823,116.98196532287416,116.44908799073045,48.15227399424135,0.14047180327567332,0.02004090658003376
2019-04-24,115.61228763672051,120.55548089477446,112.96891327934024,116.22938294294809,118374388,116.87717257690497,116.46183016644706,51.53879689829552,0.11408847319326298,0.019552698388994698
2019-04-25,117.70917753233356,119.5400119055075,117.31428899108654,118.35486105086085,88880174,116.90715481252474,116.45838994246286,52.87035611945471,0.2616488718717136,0.019975335841569592
2019-04-26,121.12662098825201,120.33472328501483,117.23631934513372,119.01234276305284,134813542,116.8618996878619,116.43380989133937,62.74463340363427,0.4267190923373789,0.019571882088263548
2019-04-27,116.88072882622518,118.06930335745972,114.82853420683057,116.37044582286362,140930037,116.78800650739018,116.35257229818684,53.80665820695149,0.3404588660747834,0.019828198774492517
2019-04-28,116.92129502026862,118.39119883219598,114.17190569544131,115.8054952721608,63479199,116.81721295384519,116.26735937645962,40.16861622338315,0.2239337015786873,0.019190143761046122
2019-04-29,120.12325022557303,122.01173032060787,119.6413378048436,119.82431795693736,62929854,117.00442047333118,116.30845495421597,50.004732507274525,0.4506456664929317,0.020628677484165907
2019-04-30,118.62709071351644,117.22931096891173,115.25080028192322,115.87422643094243,75785694,117.0270410599747,116.26056773851008,42.62848999916062,0.3080546752448754,0.022005187869180657
2019-05-01,113.41261565569489,116.96484486635461,114.24079464425003,115.42265440321007,67068445,116.95787757630441,116.18291151747172,40.99514109879803,0.15680774741392156,0.021851910438380535
2019-05-02,113.93405345731405,115.86576403462607,112.12873145884369,114.41843826023386,96412817,117.03129207863738,116.11641717294357,45.24145979091037,-0.04357963322826208,0.020579811142915086
2019-05-03,114.31931169108081,115.66038459737659,113.3327476243266,114.75993298642814,128622565,117.04555485373301,116.0082645609753,43.886302590612146,-0.17284172028985267,0.02037289360116843
2019-05-04,116.00757067324102,119.3548400949175,115.91562626727084,116.35636422080259,121235714,116.8748087978204,115.97392869555388,53.646273150658935,-0.144803457833234,0.017632440126643643
2019-05-05,120.58824799689552,121.30337992405825,118.02089478653721,119.6737461568467,137617009,116.86739443685319,116.08886448285503,61.1980273582847,0.14343216693542615,0.01885296714270161
2019-05-06,119.32348580025014,121.74808697432861,116.91969821712652,119.23328137282839,145065799,116.82954262379405,116.15140189084008,55.80065648841604,0.3324882744458648,0.018868831896446985
2019-05-07,121.60849778994316,122.33775858869001,117.39537314790242,120.95796403278203,120965558,116.85496999526872,116.2625675935483,62.179818441907805,0.6143942335645107,0.01913482006233234
2019-05-08,123.09975235743515,124.16423771962752,119.72888783831685,122.05744432251237,52582685,117.11656895230911,116.39876408546364,62.17505001884125,0.9159624229442755,0.017810694097748686
2019-05-09,123.33154694210221,126.1764327960351,122.09427629865098,123.10613891825597,51732499,117.38298797516761,116.58743513820687,60.393184365837044,1.2254480201803375,0.017818522775253844
2019-05-10,122.80681898526096,125.55986783117302,120.07452393818826,122.07829105520302,114899219,117.7535555792751,116.81778774411774,56.59967410327314,1.3719669211151029,0.016706131325254076
2019-05-11,119.7434038381748,123.15009328453345,118.47485902264725,120.18364811765122,120343061,118.06715899631736,116.95803799628858,58.48102983858141,1.3199920871677193,0.017098296053501664
2019-05-12,117.43868400074578,119.17889653977394,117.5207271947991,118.08356189240983,118100345,118.14647114713719,117.08184128330849,54.742828098175075,1.0967061288609585,0.01699971191572808
2019-05-13,115.78448696551379,117.20707209023453,114.63510355762779,116.67068747361158,149180361,118.2236612726271,117.1089489824265,42.635132709471634,0.7965647428510323,0.017007611590227387
2019-05-14,117.49846865845385,119.38700079400186,114.00655469185998,117.41406062534404,113221525,118.28289515674689,117.11663181713075,54.22956007064661,0.6116322172005653,0.016935550031131726
2019-05-15,118.0818183190388,121.53567626491342,115.73451766737767,119.03595941160069,128112123,118.31695007478388,117.16734295342881,59.325346476426816,0.5891504609808749,0.016718410045053946
2019-05-16,118.71294648715397,123.49649815978503,119.05984589499188,119.78289710731448,86339365,118.35547779199696,117.27442893968626,64.03111817469583,0.6244057594572041,0.016730816136986203
2019-05-17,119.43639565726319,120.70176660553484,116.95915573196771,118.784986914923,81035428,118.47620484659993,117.38885520156468,60.17830784422252,0.5653082367575308,0.016014575453163284
2019-05-18,121.56651488556061,125.296093508879,120.93386653459739,122.49692713478795,61808212,118.81077643973128,117.62402119308418,64.02709791974664,0.8086669698272857,0.017286558525786068
2019-05-19,126.20208717492109,127.9193217001672,123.90768226104366,125.63465838205103,64562178,119.10129346098697,117.83645727516543,63.72940175161523,1.240415076765629,0.016510040285726422
2019-05-20,124.70450218376335,125.81002529173138,122.93447327414096,125.02665815655068,147509851,119.55891504726738,118.0281557035275,63.24133791896141,1.516042848177051,0.014392181084928395
2019-05-21,122.90111047747106,126.12723299621828,122.80842448152531,123.47979534457934,139827698,119.96177209433586,118.14090865394824,55.81113165420474,1.5913193458655002,0.014754240864358394
2019-05-22,124.74885082500822,125.71166582278933,122.12033872306827,123.8402252528953,71104042,120.43286144396893,118.30956428449574,54.25297328818253,1.6609136678096803,0.01447541769711143
2019-05-23,127.46713363573295,129.3432647193098,124.73877815145028,126.474822543004,144354106,121.01860592179771,118.52167045566152,57.470977502479876,1.9066753474349412,0.01497286169538392
2019-05-24,127.45455029199289,127.87157002254898,123.44855062064656,127.24035249751223,137089988,121.5628053356332,118.69997274836513,61.58305498475088,2.1385621358696625,0.01482850805933881
2019-05-25,129.86347949936442,131.27408676915215,127.73965656491433,128.45344990733233,102492015,122.00179052315748,118.91393741974244,69.14193463335509,2.3926386803580186,0.013787588721297286
2019-05-26,126.44773599568846,130.0088910583164,126.05306253907364,128.12928966278108,62898055,122.4465909376551,119.07817430787186,75.33557045705604,2.5385762559568548,0.013757669673799709
2019-05-27,130.2226691368517,130.63300416633766,128.95872100234388,129.14183145318555,83258359,122.85578430867528,119.30404474828961,82.1007386444734,2.7047567466979388,0.013564159229121433
2019-05-28,131.52706767724808,135.90627107771448,129.00442756062827,132.3309203560978,63481685,123.36945811035454,119.64623582855037,84.10234133802098,3.058529211268251,0.01433750848586067
2019-05-29,131.72072244912337,134.7761145637787,130.34796584920304,131.9515827931424,108472504,123.81173030409886,119.96366413306887,81.30579742758664,3.2705859937886856,0.014379376721880563
2019-05-30,132.69674945150882,135.14290039883045,130.13429173070836,132.33819825815812,108567719,124.32472566424663,120.3019918042706,80.97345142031583,3.430296480289144,0.014105756412269263
2019-05-31,132.25219459461243,134.81073889952305,131.27158958546204,132.94583121125737,59477017,124.96283481892692,120.62478994696345,85.6201667399838,3.564805754783549,0.01332600612574566
2019-06-01,133.57063988204382,134.45272426793096,133.00426608272582,133.61328192279944,66379315,125.73932082044641,121.03805262114793,83.01937944190126,3.6828094058331544,0.0122200769237949
2019-06-02,130.46276080086517,131.60468732772537,128.6612238359222,130.889504170657,62794701,126.45026165529869,121.36634915487075,66.0022121586382,3.516013149602273,0.013001385258885242
2019-06-03,127.00807770470249,128.9089049039151,124.93483648689113,127.23576685890922,53661580,126.94134696697695,121.51563878526785,55.67460720117379,3.053799468083838,0.015030545537530061
2019-06-04,127.40095600467974,125.90562977295015,124.24949708248089,125.29645671706554,149022026,127.2543718322502,121.62512725208533,54.57428929307069,2.5021632467408637,0.015444003707904212
2019-06-05,123.87567962391482,127.25949454838668,123.617452185877,125.73234130786888,96413082,127.5518440422779,121.73996772556248,54.746246524293774,2.0762261738988883,0.01542238108084707
2019-06-06,126.72534057975133,128.89581877213465,125.08745508878279,126.9400536398753,50192332,127.95959737852554,121.86978046629422,51.25698202190112,1.815195316051856,0.015277824967203545
2019-06-07,126.37153212093551,127.62880621171593,122.40062015237362,125.97870452032805,84968061,128.13368624780253,122.05284525306668,46.626915661208464,1.5133095245013095,0.013968210369519528
2019-06-08,127.70156529474941,131.03092976221998,125.92290343496379,128.83321948606266,79451135,128.29361430300312,122.27395447356622,50.93341064115568,1.4872531964129934,0.013712862705091441
2019-06-09,128.47861783106652,128.9398161723982,125.84110565159808,128.6468675374103,71089170,128.4746247720461,122.55355304485336,51.28079695055642,1.435024309021827,0.01365315423583533
2019-06-10,129.090376448753,131.57962065699365,126.5558518210359,128.78749953387955,114128525,128.7400099815111,122.85107143999485,49.08362730529625,1.388969142477464,0.013258501144119209
2019-06-11,128.85875702222455,130.38021035491434,126.41543935139921,128.49957179277422,85328461,128.97297730850505,123.09111649833005,38.341973388592486,1.314088806426824,0.013293642177645556
2019-06-12,129.69063456677952,131.44013383619037,127.41370075367314,128.86762537826755,144225414,129.09261745026822,123.36593130661913,40.609686713205114,1.2698068027285956,0.012497402648374307
2019-06-13,131.47347413350928,132.00723954697082,129.33113738842005,130.37657352635475,117370940,129.24942850171036,123.64887511828726,44.40918584494294,1.3410137497432117,0.012680153481458054
2019-06-14,131.47731064772145,133.6653296881798,128.817750940883,131.80788040217942,126432206,129.4171500264527,123.91793550531365,46.90217929027221,1.4956984535593136,0.012733548315519174
2019-06-15,130.19860243986346,130.99954768929743,129.2409506665882,130.11103452096023,93504029,129.51623726936165,124.13990934047179,40.971891695671054,1.4644845956019026,0.013104888371761743
2019-06-16,131.8390406845281,135.49889890370068,131.36254065856684,133.25836207391728,101940432,129.72206380039825,124.47766766549285,55.975957601539534,1.6744082587023001,0.014038996475425922
2019-06-17,131.11580493706597,132.45424733477253,130.4198446942706,131.16830915906345,106865361,129.66393324054656,124.78492394323092,60.77041900025418,1.653069285349801,0.013443440884920695
2019-06-18,129.975690359244,133.6796078257332,129.72682007572556,131.4267631872447,72848345,129.63769226025164,125.01697284783705,68.49222535285669,1.6381296864746275,0.01343938979221755
2019-06-19,130.98884380650549,133.83904766322394,129.4626721805246,130.97797004019998,112670416,129.56968084935374,125.31904772002223,65.811258971942,1.5719556287863554,0.013438656916744481
2019-06-20,129.80340918242672,131.14311302631438,126.36793992412277,128.979986685563,51840987,129.37138862306904,125.59019436566926,55.86911471794715,1.342812826238685,0.013776763217949926
2019-06-21,129.3429681539828,132.89178203794063,128.11479499381332,128.92974550961534,106478568,129.1372118024098,125.88042051065689,58.96023360963862,1.1439744424998821,0.013696471580512699
